,Actual Load,country_code
2022-06-20 08:00:00+02:00,2983.0,NO_3
2022-06-20 09:00:00+02:00,2967.0,NO_3
2022-06-20 10:00:00+02:00,2941.0,NO_3
2022-06-20 11:00:00+02:00,2894.0,NO_3
2022-06-20 12:00:00+02:00,2914.0,NO_3
2022-06-20 13:00:00+02:00,2875.0,NO_3
2022-06-20 14:00:00+02:00,2782.0,NO_3
2022-06-20 15:00:00+02:00,2764.0,NO_3
2022-06-20 16:00:00+02:00,2766.0,NO_3
2022-06-20 17:00:00+02:00,2666.0,NO_3
2022-06-20 18:00:00+02:00,2653.0,NO_3
2022-06-20 19:00:00+02:00,2730.0,NO_3
2022-06-20 20:00:00+02:00,2703.0,NO_3
2022-06-20 21:00:00+02:00,2671.0,NO_3
2022-06-20 22:00:00+02:00,2661.0,NO_3
2022-06-20 23:00:00+02:00,2592.0,NO_3
2022-06-21 00:00:00+02:00,2495.0,NO_3
2022-06-21 01:00:00+02:00,2471.0,NO_3
2022-06-21 02:00:00+02:00,2374.0,NO_3
2022-06-21 03:00:00+02:00,2458.0,NO_3
2022-06-21 04:00:00+02:00,2542.0,NO_3
2022-06-21 05:00:00+02:00,2417.0,NO_3
2022-06-21 06:00:00+02:00,2466.0,NO_3
2022-06-21 07:00:00+02:00,2816.0,NO_3
2022-06-21 08:00:00+02:00,2821.0,NO_3
2022-06-21 09:00:00+02:00,2702.0,NO_3
2022-06-21 10:00:00+02:00,2957.0,NO_3
2022-06-21 11:00:00+02:00,3021.0,NO_3
2022-06-21 12:00:00+02:00,2810.0,NO_3
2022-06-21 13:00:00+02:00,2853.0,NO_3
2022-06-21 14:00:00+02:00,2941.0,NO_3
2022-06-21 15:00:00+02:00,2905.0,NO_3
2022-06-21 16:00:00+02:00,2759.0,NO_3
2022-06-21 17:00:00+02:00,2667.0,NO_3
2022-06-21 18:00:00+02:00,2809.0,NO_3
2022-06-21 19:00:00+02:00,2780.0,NO_3
2022-06-21 20:00:00+02:00,2805.0,NO_3
2022-06-21 21:00:00+02:00,2824.0,NO_3
2022-06-21 22:00:00+02:00,2783.0,NO_3
2022-06-21 23:00:00+02:00,2738.0,NO_3
2022-06-22 00:00:00+02:00,2668.0,NO_3
2022-06-22 01:00:00+02:00,2624.0,NO_3
2022-06-22 02:00:00+02:00,2588.0,NO_3
2022-06-22 03:00:00+02:00,2535.0,NO_3
2022-06-22 04:00:00+02:00,2486.0,NO_3
2022-06-22 05:00:00+02:00,2488.0,NO_3
2022-06-22 06:00:00+02:00,2598.0,NO_3
2022-06-22 07:00:00+02:00,2837.0,NO_3
2022-06-22 08:00:00+02:00,2730.0,NO_3
2022-06-22 09:00:00+02:00,2668.0,NO_3
2022-06-22 10:00:00+02:00,2827.0,NO_3
2022-06-22 11:00:00+02:00,2823.0,NO_3
2022-06-22 12:00:00+02:00,2775.0,NO_3
2022-06-22 13:00:00+02:00,2771.0,NO_3
2022-06-22 14:00:00+02:00,2851.0,NO_3
2022-06-22 15:00:00+02:00,2835.0,NO_3
2022-06-22 16:00:00+02:00,2724.0,NO_3
2022-06-22 17:00:00+02:00,2664.0,NO_3
2022-06-22 18:00:00+02:00,2802.0,NO_3
2022-06-22 19:00:00+02:00,2832.0,NO_3
2022-06-22 20:00:00+02:00,2854.0,NO_3
2022-06-22 21:00:00+02:00,2686.0,NO_3
2022-06-22 22:00:00+02:00,2584.0,NO_3
2022-06-22 23:00:00+02:00,2703.0,NO_3
2022-06-23 00:00:00+02:00,2752.0,NO_3
2022-06-23 01:00:00+02:00,2649.0,NO_3
2022-06-23 02:00:00+02:00,2659.0,NO_3
2022-06-23 03:00:00+02:00,2596.0,NO_3
2022-06-23 04:00:00+02:00,2518.0,NO_3
2022-06-23 05:00:00+02:00,2471.0,NO_3
2022-06-23 06:00:00+02:00,2536.0,NO_3
2022-06-23 07:00:00+02:00,2705.0,NO_3
2022-06-23 08:00:00+02:00,2771.0,NO_3
2022-06-23 09:00:00+02:00,2779.0,NO_3
2022-06-23 10:00:00+02:00,2846.0,NO_3
2022-06-23 11:00:00+02:00,2957.0,NO_3
2022-06-23 12:00:00+02:00,2857.0,NO_3
2022-06-23 13:00:00+02:00,2837.0,NO_3
2022-06-23 14:00:00+02:00,3045.0,NO_3
2022-06-23 15:00:00+02:00,2923.0,NO_3
2022-06-23 16:00:00+02:00,2730.0,NO_3
2022-06-23 17:00:00+02:00,2482.0,NO_3
2022-06-23 18:00:00+02:00,2322.0,NO_3
2022-06-23 19:00:00+02:00,2406.0,NO_3
2022-06-23 20:00:00+02:00,2530.0,NO_3
2022-06-23 21:00:00+02:00,2526.0,NO_3
2022-06-23 22:00:00+02:00,2525.0,NO_3
2022-06-23 23:00:00+02:00,2625.0,NO_3
2022-06-24 00:00:00+02:00,2703.0,NO_3
2022-06-24 01:00:00+02:00,2564.0,NO_3
2022-06-24 02:00:00+02:00,2443.0,NO_3
2022-06-24 03:00:00+02:00,2383.0,NO_3
2022-06-24 04:00:00+02:00,2393.0,NO_3
2022-06-24 05:00:00+02:00,2405.0,NO_3
2022-06-24 06:00:00+02:00,2537.0,NO_3
2022-06-24 07:00:00+02:00,2699.0,NO_3
2022-06-24 08:00:00+02:00,2792.0,NO_3
2022-06-24 09:00:00+02:00,2743.0,NO_3
2022-06-24 10:00:00+02:00,2780.0,NO_3
2022-06-24 11:00:00+02:00,2796.0,NO_3
2022-06-24 12:00:00+02:00,2810.0,NO_3
2022-06-24 13:00:00+02:00,2729.0,NO_3
2022-06-24 14:00:00+02:00,2773.0,NO_3
2022-06-24 15:00:00+02:00,2730.0,NO_3
2022-06-24 16:00:00+02:00,2697.0,NO_3
2022-06-24 17:00:00+02:00,2664.0,NO_3
2022-06-24 18:00:00+02:00,2634.0,NO_3
2022-06-24 19:00:00+02:00,2623.0,NO_3
2022-06-24 20:00:00+02:00,2646.0,NO_3
2022-06-24 21:00:00+02:00,2387.0,NO_3
2022-06-24 22:00:00+02:00,2340.0,NO_3
2022-06-24 23:00:00+02:00,2329.0,NO_3
2022-06-25 00:00:00+02:00,2436.0,NO_3
2022-06-25 01:00:00+02:00,2378.0,NO_3
2022-06-25 02:00:00+02:00,2335.0,NO_3
2022-06-25 03:00:00+02:00,2256.0,NO_3
2022-06-25 04:00:00+02:00,2221.0,NO_3
2022-06-25 05:00:00+02:00,2372.0,NO_3
2022-06-25 06:00:00+02:00,2403.0,NO_3
2022-06-25 07:00:00+02:00,2337.0,NO_3
2022-06-25 08:00:00+02:00,2408.0,NO_3
2022-06-25 09:00:00+02:00,2394.0,NO_3
2022-06-25 10:00:00+02:00,2468.0,NO_3
2022-06-25 11:00:00+02:00,2661.0,NO_3
2022-06-25 12:00:00+02:00,2629.0,NO_3
2022-06-25 13:00:00+02:00,2472.0,NO_3
2022-06-25 14:00:00+02:00,2457.0,NO_3
2022-06-25 15:00:00+02:00,2521.0,NO_3
2022-06-25 16:00:00+02:00,2469.0,NO_3
2022-06-25 17:00:00+02:00,2455.0,NO_3
2022-06-25 18:00:00+02:00,2376.0,NO_3
2022-06-25 19:00:00+02:00,2363.0,NO_3
2022-06-25 20:00:00+02:00,2361.0,NO_3
2022-06-25 21:00:00+02:00,2344.0,NO_3
2022-06-25 22:00:00+02:00,2331.0,NO_3
2022-06-25 23:00:00+02:00,2286.0,NO_3
2022-06-26 00:00:00+02:00,2380.0,NO_3
2022-06-26 01:00:00+02:00,2346.0,NO_3
2022-06-26 02:00:00+02:00,2298.0,NO_3
2022-06-26 03:00:00+02:00,2273.0,NO_3
2022-06-26 04:00:00+02:00,2211.0,NO_3
2022-06-26 05:00:00+02:00,2240.0,NO_3
2022-06-26 06:00:00+02:00,2241.0,NO_3
2022-06-26 07:00:00+02:00,2350.0,NO_3
2022-06-26 08:00:00+02:00,2409.0,NO_3
2022-06-26 09:00:00+02:00,2431.0,NO_3
2022-06-26 10:00:00+02:00,2399.0,NO_3
2022-06-26 11:00:00+02:00,2421.0,NO_3
2022-06-26 12:00:00+02:00,2527.0,NO_3
2022-06-26 13:00:00+02:00,2527.0,NO_3
2022-06-26 14:00:00+02:00,2365.0,NO_3
2022-06-26 15:00:00+02:00,2343.0,NO_3
2022-06-26 16:00:00+02:00,2528.0,NO_3
2022-06-26 17:00:00+02:00,2086.0,NO_3
2022-06-26 18:00:00+02:00,2280.0,NO_3
2022-06-26 19:00:00+02:00,2547.0,NO_3
2022-06-26 20:00:00+02:00,2444.0,NO_3
2022-06-26 21:00:00+02:00,2498.0,NO_3
2022-06-26 22:00:00+02:00,2389.0,NO_3
2022-06-26 23:00:00+02:00,2473.0,NO_3
2022-06-27 00:00:00+02:00,2554.0,NO_3
2022-06-27 01:00:00+02:00,2599.0,NO_3
2022-06-27 02:00:00+02:00,2654.0,NO_3
2022-06-27 03:00:00+02:00,2541.0,NO_3
2022-06-27 04:00:00+02:00,2407.0,NO_3
2022-06-27 05:00:00+02:00,2370.0,NO_3
2022-06-27 06:00:00+02:00,2472.0,NO_3
2022-06-27 07:00:00+02:00,2627.0,NO_3
2022-06-27 08:00:00+02:00,2681.0,NO_3
2022-06-27 09:00:00+02:00,2838.0,NO_3
2022-06-27 10:00:00+02:00,2870.0,NO_3
2022-06-27 11:00:00+02:00,2746.0,NO_3
2022-06-27 12:00:00+02:00,2747.0,NO_3
2022-06-27 13:00:00+02:00,2747.0,NO_3
2022-06-27 14:00:00+02:00,2728.0,NO_3
2022-06-27 15:00:00+02:00,2705.0,NO_3
2022-06-27 16:00:00+02:00,2637.0,NO_3
2022-06-27 17:00:00+02:00,2604.0,NO_3
2022-06-27 18:00:00+02:00,2595.0,NO_3
2022-06-27 19:00:00+02:00,2604.0,NO_3
2022-06-27 20:00:00+02:00,2654.0,NO_3
2022-06-27 21:00:00+02:00,2643.0,NO_3
2022-06-27 22:00:00+02:00,2657.0,NO_3
2022-06-27 23:00:00+02:00,2507.0,NO_3
2022-06-28 00:00:00+02:00,2487.0,NO_3
2022-06-28 01:00:00+02:00,2363.0,NO_3
2022-06-28 02:00:00+02:00,2220.0,NO_3
2022-06-28 03:00:00+02:00,2339.0,NO_3
2022-06-28 04:00:00+02:00,2302.0,NO_3
2022-06-28 05:00:00+02:00,2336.0,NO_3
2022-06-28 06:00:00+02:00,2625.0,NO_3
2022-06-28 07:00:00+02:00,2781.0,NO_3
2022-06-28 08:00:00+02:00,2790.0,NO_3
2022-06-28 09:00:00+02:00,2749.0,NO_3
2022-06-28 10:00:00+02:00,2861.0,NO_3
2022-06-28 11:00:00+02:00,2836.0,NO_3
2022-06-28 12:00:00+02:00,2800.0,NO_3
2022-06-28 13:00:00+02:00,2773.0,NO_3
2022-06-28 14:00:00+02:00,2810.0,NO_3
2022-06-28 15:00:00+02:00,2778.0,NO_3
2022-06-28 16:00:00+02:00,2728.0,NO_3
2022-06-28 17:00:00+02:00,2786.0,NO_3
2022-06-28 18:00:00+02:00,2910.0,NO_3
2022-06-28 19:00:00+02:00,2897.0,NO_3
2022-06-28 20:00:00+02:00,2694.0,NO_3
2022-06-28 21:00:00+02:00,2614.0,NO_3
2022-06-28 22:00:00+02:00,2548.0,NO_3
2022-06-28 23:00:00+02:00,2483.0,NO_3
2022-06-29 00:00:00+02:00,2486.0,NO_3
2022-06-29 01:00:00+02:00,2380.0,NO_3
2022-06-29 02:00:00+02:00,2306.0,NO_3
2022-06-29 03:00:00+02:00,2298.0,NO_3
2022-06-29 04:00:00+02:00,2290.0,NO_3
2022-06-29 05:00:00+02:00,2340.0,NO_3
2022-06-29 06:00:00+02:00,2438.0,NO_3
2022-06-29 07:00:00+02:00,2601.0,NO_3
2022-06-29 08:00:00+02:00,2684.0,NO_3
2022-06-29 09:00:00+02:00,2669.0,NO_3
2022-06-29 10:00:00+02:00,2722.0,NO_3
2022-06-29 11:00:00+02:00,2699.0,NO_3
2022-06-29 12:00:00+02:00,2715.0,NO_3
2022-06-29 13:00:00+02:00,2727.0,NO_3
2022-06-29 14:00:00+02:00,2675.0,NO_3
2022-06-29 15:00:00+02:00,2738.0,NO_3
2022-06-29 16:00:00+02:00,2700.0,NO_3
2022-06-29 17:00:00+02:00,2719.0,NO_3
2022-06-29 18:00:00+02:00,2592.0,NO_3
2022-06-29 19:00:00+02:00,2584.0,NO_3
2022-06-29 20:00:00+02:00,2667.0,NO_3
2022-06-29 21:00:00+02:00,2653.0,NO_3
2022-06-29 22:00:00+02:00,2616.0,NO_3
2022-06-29 23:00:00+02:00,2560.0,NO_3
2022-06-01 00:00:00+02:00,1859.0,NO_4
2022-06-01 01:00:00+02:00,1826.0,NO_4
2022-06-01 02:00:00+02:00,1792.0,NO_4
2022-06-01 03:00:00+02:00,1784.0,NO_4
2022-06-01 04:00:00+02:00,1877.0,NO_4
2022-06-01 05:00:00+02:00,1828.0,NO_4
2022-06-01 06:00:00+02:00,1851.0,NO_4
2022-06-01 07:00:00+02:00,1945.0,NO_4
2022-06-01 08:00:00+02:00,1930.0,NO_4
2022-06-01 09:00:00+02:00,1867.0,NO_4
2022-06-01 10:00:00+02:00,1853.0,NO_4
2022-06-01 11:00:00+02:00,1992.0,NO_4
2022-06-01 12:00:00+02:00,2000.0,NO_4
2022-06-01 13:00:00+02:00,2075.0,NO_4
2022-06-01 14:00:00+02:00,2026.0,NO_4
2022-06-01 15:00:00+02:00,2031.0,NO_4
2022-06-01 16:00:00+02:00,2103.0,NO_4
2022-06-01 17:00:00+02:00,1989.0,NO_4
2022-06-01 18:00:00+02:00,1827.0,NO_4
2022-06-01 19:00:00+02:00,1846.0,NO_4
2022-06-01 20:00:00+02:00,1801.0,NO_4
2022-06-01 21:00:00+02:00,1805.0,NO_4
2022-06-01 22:00:00+02:00,1839.0,NO_4
2022-06-01 23:00:00+02:00,1862.0,NO_4
2022-06-02 00:00:00+02:00,1801.0,NO_4
2022-06-02 01:00:00+02:00,1790.0,NO_4
2022-06-02 02:00:00+02:00,1724.0,NO_4
2022-06-02 03:00:00+02:00,1706.0,NO_4
2022-06-02 04:00:00+02:00,1822.0,NO_4
2022-06-02 05:00:00+02:00,1822.0,NO_4
2022-06-02 06:00:00+02:00,1922.0,NO_4
2022-06-02 07:00:00+02:00,2025.0,NO_4
2022-06-02 08:00:00+02:00,2118.0,NO_4
2022-06-02 09:00:00+02:00,2023.0,NO_4
2022-06-02 10:00:00+02:00,2029.0,NO_4
2022-06-02 11:00:00+02:00,1982.0,NO_4
2022-06-02 12:00:00+02:00,1945.0,NO_4
2022-06-02 13:00:00+02:00,1995.0,NO_4
2022-06-02 14:00:00+02:00,2019.0,NO_4
2022-06-02 15:00:00+02:00,2034.0,NO_4
2022-06-02 16:00:00+02:00,2064.0,NO_4
2022-06-02 17:00:00+02:00,1987.0,NO_4
2022-06-02 18:00:00+02:00,1974.0,NO_4
2022-06-02 19:00:00+02:00,1957.0,NO_4
2022-06-02 20:00:00+02:00,1962.0,NO_4
2022-06-02 21:00:00+02:00,1936.0,NO_4
2022-06-02 22:00:00+02:00,1978.0,NO_4
2022-06-02 23:00:00+02:00,1950.0,NO_4
2022-06-03 00:00:00+02:00,1881.0,NO_4
2022-06-03 01:00:00+02:00,1807.0,NO_4
2022-06-03 02:00:00+02:00,1746.0,NO_4
2022-06-03 03:00:00+02:00,1740.0,NO_4
2022-06-03 04:00:00+02:00,1719.0,NO_4
2022-06-03 05:00:00+02:00,1712.0,NO_4
2022-06-03 06:00:00+02:00,1762.0,NO_4
2022-06-03 07:00:00+02:00,1841.0,NO_4
2022-06-03 08:00:00+02:00,1872.0,NO_4
2022-06-03 09:00:00+02:00,1933.0,NO_4
2022-06-03 10:00:00+02:00,1955.0,NO_4
2022-06-03 11:00:00+02:00,2107.0,NO_4
2022-06-03 12:00:00+02:00,2167.0,NO_4
2022-06-03 13:00:00+02:00,2096.0,NO_4
2022-06-03 14:00:00+02:00,2176.0,NO_4
2022-06-03 15:00:00+02:00,1933.0,NO_4
2022-06-03 16:00:00+02:00,1903.0,NO_4
2022-06-03 17:00:00+02:00,1871.0,NO_4
2022-06-03 18:00:00+02:00,1888.0,NO_4
2022-06-03 19:00:00+02:00,1850.0,NO_4
2022-06-03 20:00:00+02:00,1884.0,NO_4
2022-06-03 21:00:00+02:00,1891.0,NO_4
2022-06-03 22:00:00+02:00,1838.0,NO_4
2022-06-03 23:00:00+02:00,1763.0,NO_4
2022-06-04 00:00:00+02:00,1720.0,NO_4
2022-06-04 01:00:00+02:00,1696.0,NO_4
2022-06-04 02:00:00+02:00,1646.0,NO_4
2022-06-04 03:00:00+02:00,1605.0,NO_4
2022-06-04 04:00:00+02:00,1602.0,NO_4
2022-06-04 05:00:00+02:00,1663.0,NO_4
2022-06-04 06:00:00+02:00,1745.0,NO_4
2022-06-04 07:00:00+02:00,1805.0,NO_4
2022-06-04 08:00:00+02:00,1842.0,NO_4
2022-06-04 09:00:00+02:00,1927.0,NO_4
2022-06-04 10:00:00+02:00,1973.0,NO_4
2022-06-04 11:00:00+02:00,1993.0,NO_4
2022-06-04 12:00:00+02:00,1855.0,NO_4
2022-06-04 13:00:00+02:00,1913.0,NO_4
2022-06-04 14:00:00+02:00,1953.0,NO_4
2022-06-04 15:00:00+02:00,2132.0,NO_4
2022-06-04 16:00:00+02:00,2020.0,NO_4
2022-06-04 17:00:00+02:00,2024.0,NO_4
2022-06-04 18:00:00+02:00,2030.0,NO_4
2022-06-04 19:00:00+02:00,2016.0,NO_4
2022-06-04 20:00:00+02:00,2051.0,NO_4
2022-06-04 21:00:00+02:00,2000.0,NO_4
2022-06-04 22:00:00+02:00,1909.0,NO_4
2022-06-04 23:00:00+02:00,1873.0,NO_4
2022-06-05 00:00:00+02:00,1824.0,NO_4
2022-06-05 01:00:00+02:00,1852.0,NO_4
2022-06-05 02:00:00+02:00,1817.0,NO_4
2022-06-05 03:00:00+02:00,1715.0,NO_4
2022-06-05 04:00:00+02:00,1713.0,NO_4
2022-06-05 05:00:00+02:00,1731.0,NO_4
2022-06-05 06:00:00+02:00,1706.0,NO_4
2022-06-05 07:00:00+02:00,1840.0,NO_4
2022-06-05 08:00:00+02:00,1872.0,NO_4
2022-06-05 09:00:00+02:00,1921.0,NO_4
2022-06-05 10:00:00+02:00,1922.0,NO_4
2022-06-05 11:00:00+02:00,1922.0,NO_4
2022-06-05 12:00:00+02:00,1937.0,NO_4
2022-06-05 13:00:00+02:00,1926.0,NO_4
2022-06-05 14:00:00+02:00,1959.0,NO_4
2022-06-05 15:00:00+02:00,1948.0,NO_4
2022-06-05 16:00:00+02:00,2004.0,NO_4
2022-06-05 17:00:00+02:00,2008.0,NO_4
2022-06-05 18:00:00+02:00,2021.0,NO_4
2022-06-05 19:00:00+02:00,2005.0,NO_4
2022-06-05 20:00:00+02:00,1982.0,NO_4
2022-06-05 21:00:00+02:00,1980.0,NO_4
2022-06-05 22:00:00+02:00,1962.0,NO_4
2022-06-05 23:00:00+02:00,1920.0,NO_4
2022-06-06 00:00:00+02:00,1896.0,NO_4
2022-06-06 01:00:00+02:00,1895.0,NO_4
2022-06-06 02:00:00+02:00,1910.0,NO_4
2022-06-06 03:00:00+02:00,1876.0,NO_4
2022-06-06 04:00:00+02:00,1839.0,NO_4
2022-06-06 05:00:00+02:00,1876.0,NO_4
2022-06-06 06:00:00+02:00,1862.0,NO_4
2022-06-06 07:00:00+02:00,1817.0,NO_4
2022-06-06 08:00:00+02:00,1870.0,NO_4
2022-06-06 09:00:00+02:00,1938.0,NO_4
2022-06-06 10:00:00+02:00,1944.0,NO_4
2022-06-06 11:00:00+02:00,1956.0,NO_4
2022-06-06 12:00:00+02:00,1893.0,NO_4
2022-06-06 13:00:00+02:00,1843.0,NO_4
2022-06-06 14:00:00+02:00,1850.0,NO_4
2022-06-06 15:00:00+02:00,1956.0,NO_4
2022-06-06 16:00:00+02:00,1994.0,NO_4
2022-06-06 17:00:00+02:00,1963.0,NO_4
2022-06-06 18:00:00+02:00,1991.0,NO_4
2022-06-06 19:00:00+02:00,1993.0,NO_4
2022-06-06 20:00:00+02:00,1996.0,NO_4
2022-06-06 21:00:00+02:00,1980.0,NO_4
2022-06-06 22:00:00+02:00,1979.0,NO_4
2022-06-06 23:00:00+02:00,2030.0,NO_4
2022-06-07 00:00:00+02:00,2039.0,NO_4
2022-06-07 01:00:00+02:00,1869.0,NO_4
2022-06-07 02:00:00+02:00,1866.0,NO_4
2022-06-07 03:00:00+02:00,1877.0,NO_4
2022-06-07 04:00:00+02:00,1963.0,NO_4
2022-06-07 05:00:00+02:00,1989.0,NO_4
2022-06-07 06:00:00+02:00,2056.0,NO_4
2022-06-07 07:00:00+02:00,2087.0,NO_4
2022-06-07 08:00:00+02:00,2178.0,NO_4
2022-06-07 09:00:00+02:00,2176.0,NO_4
2022-06-07 10:00:00+02:00,2198.0,NO_4
2022-06-07 11:00:00+02:00,2189.0,NO_4
2022-06-07 12:00:00+02:00,2133.0,NO_4
2022-06-07 13:00:00+02:00,2147.0,NO_4
2022-06-07 14:00:00+02:00,2049.0,NO_4
2022-06-07 15:00:00+02:00,2081.0,NO_4
2022-06-07 16:00:00+02:00,2054.0,NO_4
2022-06-07 17:00:00+02:00,2104.0,NO_4
2022-06-07 18:00:00+02:00,2159.0,NO_4
2022-06-07 19:00:00+02:00,2139.0,NO_4
2022-06-07 20:00:00+02:00,2077.0,NO_4
2022-06-07 21:00:00+02:00,2035.0,NO_4
2022-06-07 22:00:00+02:00,2012.0,NO_4
2022-06-07 23:00:00+02:00,1992.0,NO_4
2022-06-08 00:00:00+02:00,1958.0,NO_4
2022-06-08 01:00:00+02:00,1977.0,NO_4
2022-06-08 02:00:00+02:00,1941.0,NO_4
2022-06-08 03:00:00+02:00,1852.0,NO_4
2022-06-08 04:00:00+02:00,1839.0,NO_4
2022-06-08 05:00:00+02:00,1934.0,NO_4
2022-06-08 06:00:00+02:00,1999.0,NO_4
2022-06-08 07:00:00+02:00,2084.0,NO_4
2022-06-08 08:00:00+02:00,2057.0,NO_4
2022-06-08 09:00:00+02:00,1986.0,NO_4
2022-06-08 10:00:00+02:00,2092.0,NO_4
2022-06-08 11:00:00+02:00,2117.0,NO_4
2022-06-08 12:00:00+02:00,2025.0,NO_4
2022-06-08 13:00:00+02:00,2162.0,NO_4
2022-06-08 14:00:00+02:00,2147.0,NO_4
2022-06-08 15:00:00+02:00,2182.0,NO_4
2022-06-08 16:00:00+02:00,2152.0,NO_4
2022-06-08 17:00:00+02:00,2086.0,NO_4
2022-06-08 18:00:00+02:00,2047.0,NO_4
2022-06-08 19:00:00+02:00,2053.0,NO_4
2022-06-08 20:00:00+02:00,2085.0,NO_4
2022-06-08 21:00:00+02:00,2020.0,NO_4
2022-06-08 22:00:00+02:00,2004.0,NO_4
2022-06-08 23:00:00+02:00,2003.0,NO_4
2022-06-09 00:00:00+02:00,1933.0,NO_4
2022-06-09 01:00:00+02:00,1877.0,NO_4
2022-06-09 02:00:00+02:00,1911.0,NO_4
2022-06-09 03:00:00+02:00,1916.0,NO_4
2022-06-09 04:00:00+02:00,1911.0,NO_4
2022-06-09 05:00:00+02:00,1948.0,NO_4
2022-06-09 06:00:00+02:00,1982.0,NO_4
2022-06-09 07:00:00+02:00,2116.0,NO_4
2022-06-09 08:00:00+02:00,2071.0,NO_4
2022-06-09 09:00:00+02:00,2113.0,NO_4
2022-06-09 10:00:00+02:00,2087.0,NO_4
2022-06-09 11:00:00+02:00,2060.0,NO_4
2022-06-09 12:00:00+02:00,2085.0,NO_4
2022-06-09 13:00:00+02:00,2033.0,NO_4
2022-06-09 14:00:00+02:00,1973.0,NO_4
2022-06-09 15:00:00+02:00,2010.0,NO_4
2022-06-09 16:00:00+02:00,2083.0,NO_4
2022-06-09 17:00:00+02:00,2001.0,NO_4
2022-06-09 18:00:00+02:00,1983.0,NO_4
2022-06-09 19:00:00+02:00,2010.0,NO_4
2022-06-09 20:00:00+02:00,2029.0,NO_4
2022-06-09 21:00:00+02:00,1989.0,NO_4
2022-06-09 22:00:00+02:00,1958.0,NO_4
2022-06-09 23:00:00+02:00,1953.0,NO_4
2022-06-10 00:00:00+02:00,1923.0,NO_4
2022-06-10 01:00:00+02:00,1876.0,NO_4
2022-06-10 02:00:00+02:00,1896.0,NO_4
2022-06-10 03:00:00+02:00,1844.0,NO_4
2022-06-10 04:00:00+02:00,1872.0,NO_4
2022-06-10 05:00:00+02:00,1912.0,NO_4
2022-06-10 06:00:00+02:00,1936.0,NO_4
2022-06-10 07:00:00+02:00,2038.0,NO_4
2022-06-10 08:00:00+02:00,2093.0,NO_4
2022-06-10 09:00:00+02:00,2100.0,NO_4
2022-06-10 10:00:00+02:00,2073.0,NO_4
2022-06-10 11:00:00+02:00,2006.0,NO_4
2022-06-10 12:00:00+02:00,2024.0,NO_4
2022-06-10 13:00:00+02:00,1955.0,NO_4
2022-06-10 14:00:00+02:00,1956.0,NO_4
2022-06-10 15:00:00+02:00,1998.0,NO_4
2022-06-10 16:00:00+02:00,1977.0,NO_4
2022-06-10 17:00:00+02:00,1993.0,NO_4
2022-06-10 18:00:00+02:00,1944.0,NO_4
2022-06-10 19:00:00+02:00,1894.0,NO_4
2022-06-10 20:00:00+02:00,1921.0,NO_4
2022-06-10 21:00:00+02:00,1904.0,NO_4
2022-06-10 22:00:00+02:00,1860.0,NO_4
2022-06-10 23:00:00+02:00,1838.0,NO_4
2022-06-11 00:00:00+02:00,1822.0,NO_4
2022-06-11 01:00:00+02:00,1846.0,NO_4
2022-06-11 02:00:00+02:00,1854.0,NO_4
2022-06-11 03:00:00+02:00,1820.0,NO_4
2022-06-11 04:00:00+02:00,1796.0,NO_4
2022-06-11 05:00:00+02:00,1833.0,NO_4
2022-06-11 06:00:00+02:00,1813.0,NO_4
2022-06-11 07:00:00+02:00,1828.0,NO_4
2022-06-11 08:00:00+02:00,1864.0,NO_4
2022-06-11 09:00:00+02:00,1932.0,NO_4
2022-06-11 10:00:00+02:00,1969.0,NO_4
2022-06-11 11:00:00+02:00,1989.0,NO_4
2022-06-11 12:00:00+02:00,1924.0,NO_4
2022-06-11 13:00:00+02:00,1898.0,NO_4
2022-06-11 14:00:00+02:00,1860.0,NO_4
2022-06-11 15:00:00+02:00,1909.0,NO_4
2022-06-11 16:00:00+02:00,1981.0,NO_4
2022-06-11 17:00:00+02:00,2011.0,NO_4
2022-06-11 18:00:00+02:00,1939.0,NO_4
2022-06-11 19:00:00+02:00,1883.0,NO_4
2022-06-11 20:00:00+02:00,1817.0,NO_4
2022-06-11 21:00:00+02:00,1834.0,NO_4
2022-06-11 22:00:00+02:00,1854.0,NO_4
2022-06-11 23:00:00+02:00,1844.0,NO_4
2022-06-12 00:00:00+02:00,1782.0,NO_4
2022-06-12 01:00:00+02:00,1729.0,NO_4
2022-06-12 02:00:00+02:00,1785.0,NO_4
2022-06-12 03:00:00+02:00,1784.0,NO_4
2022-06-12 04:00:00+02:00,1749.0,NO_4
2022-06-12 05:00:00+02:00,1716.0,NO_4
2022-06-12 06:00:00+02:00,1718.0,NO_4
2022-06-12 07:00:00+02:00,1741.0,NO_4
2022-06-12 08:00:00+02:00,1803.0,NO_4
2022-06-12 09:00:00+02:00,1819.0,NO_4
2022-06-12 10:00:00+02:00,1906.0,NO_4
2022-06-12 11:00:00+02:00,1933.0,NO_4
2022-06-12 12:00:00+02:00,1920.0,NO_4
2022-06-12 13:00:00+02:00,1907.0,NO_4
2022-06-12 14:00:00+02:00,1857.0,NO_4
2022-06-12 15:00:00+02:00,1870.0,NO_4
2022-06-12 16:00:00+02:00,1910.0,NO_4
2022-06-12 17:00:00+02:00,1895.0,NO_4
2022-06-12 18:00:00+02:00,1879.0,NO_4
2022-06-12 19:00:00+02:00,1942.0,NO_4
2022-06-12 20:00:00+02:00,1947.0,NO_4
2022-06-12 21:00:00+02:00,1997.0,NO_4
