,Forecasted Load,country_code
2022-06-20 00:00:00+02:00,2653.0,NO_3
2022-06-20 01:00:00+02:00,2733.0,NO_3
2022-06-20 02:00:00+02:00,2672.0,NO_3
2022-06-20 03:00:00+02:00,2625.0,NO_3
2022-06-20 04:00:00+02:00,2587.0,NO_3
2022-06-20 05:00:00+02:00,2615.0,NO_3
2022-06-20 06:00:00+02:00,2710.0,NO_3
2022-06-20 07:00:00+02:00,2787.0,NO_3
2022-06-20 08:00:00+02:00,2850.0,NO_3
2022-06-20 09:00:00+02:00,2943.0,NO_3
2022-06-20 10:00:00+02:00,2978.0,NO_3
2022-06-20 11:00:00+02:00,2937.0,NO_3
2022-06-20 12:00:00+02:00,2902.0,NO_3
2022-06-20 13:00:00+02:00,2983.0,NO_3
2022-06-20 14:00:00+02:00,3031.0,NO_3
2022-06-20 15:00:00+02:00,2973.0,NO_3
2022-06-20 16:00:00+02:00,2957.0,NO_3
2022-06-20 17:00:00+02:00,2956.0,NO_3
2022-06-20 18:00:00+02:00,2882.0,NO_3
2022-06-20 19:00:00+02:00,2853.0,NO_3
2022-06-20 20:00:00+02:00,2905.0,NO_3
2022-06-20 21:00:00+02:00,2854.0,NO_3
2022-06-20 22:00:00+02:00,2773.0,NO_3
2022-06-20 23:00:00+02:00,2726.0,NO_3
2022-06-21 00:00:00+02:00,2603.0,NO_3
2022-06-21 01:00:00+02:00,2617.0,NO_3
2022-06-21 02:00:00+02:00,2602.0,NO_3
2022-06-21 03:00:00+02:00,2529.0,NO_3
2022-06-21 04:00:00+02:00,2657.0,NO_3
2022-06-21 05:00:00+02:00,2760.0,NO_3
2022-06-21 06:00:00+02:00,2761.0,NO_3
2022-06-21 07:00:00+02:00,2872.0,NO_3
2022-06-21 08:00:00+02:00,2984.0,NO_3
2022-06-21 09:00:00+02:00,2899.0,NO_3
2022-06-21 10:00:00+02:00,2862.0,NO_3
2022-06-21 11:00:00+02:00,3028.0,NO_3
2022-06-21 12:00:00+02:00,3062.0,NO_3
2022-06-21 13:00:00+02:00,3002.0,NO_3
2022-06-21 14:00:00+02:00,2962.0,NO_3
2022-06-21 15:00:00+02:00,3023.0,NO_3
2022-06-21 16:00:00+02:00,3022.0,NO_3
2022-06-21 17:00:00+02:00,2895.0,NO_3
2022-06-21 18:00:00+02:00,2851.0,NO_3
2022-06-21 19:00:00+02:00,2947.0,NO_3
2022-06-21 20:00:00+02:00,2944.0,NO_3
2022-06-21 21:00:00+02:00,2995.0,NO_3
2022-06-21 22:00:00+02:00,2931.0,NO_3
2022-06-21 23:00:00+02:00,2857.0,NO_3
2022-06-22 00:00:00+02:00,2807.0,NO_3
2022-06-22 01:00:00+02:00,2719.0,NO_3
2022-06-22 02:00:00+02:00,2694.0,NO_3
2022-06-22 03:00:00+02:00,2666.0,NO_3
2022-06-22 04:00:00+02:00,2637.0,NO_3
2022-06-22 05:00:00+02:00,2649.0,NO_3
2022-06-22 06:00:00+02:00,2759.0,NO_3
2022-06-22 07:00:00+02:00,2898.0,NO_3
2022-06-22 08:00:00+02:00,2930.0,NO_3
2022-06-22 09:00:00+02:00,2798.0,NO_3
2022-06-22 10:00:00+02:00,2799.0,NO_3
2022-06-22 11:00:00+02:00,2890.0,NO_3
2022-06-22 12:00:00+02:00,2814.0,NO_3
2022-06-22 13:00:00+02:00,2811.0,NO_3
2022-06-22 14:00:00+02:00,2829.0,NO_3
2022-06-22 15:00:00+02:00,2874.0,NO_3
2022-06-22 16:00:00+02:00,2812.0,NO_3
2022-06-22 17:00:00+02:00,2737.0,NO_3
2022-06-22 18:00:00+02:00,2731.0,NO_3
2022-06-22 19:00:00+02:00,2809.0,NO_3
2022-06-22 20:00:00+02:00,2824.0,NO_3
2022-06-22 21:00:00+02:00,2835.0,NO_3
2022-06-22 22:00:00+02:00,2679.0,NO_3
2022-06-22 23:00:00+02:00,2607.0,NO_3
2022-06-23 00:00:00+02:00,2636.0,NO_3
2022-06-23 01:00:00+02:00,2653.0,NO_3
2022-06-23 02:00:00+02:00,2616.0,NO_3
2022-06-23 03:00:00+02:00,2643.0,NO_3
2022-06-23 04:00:00+02:00,2530.0,NO_3
2022-06-23 05:00:00+02:00,2511.0,NO_3
2022-06-23 06:00:00+02:00,2554.0,NO_3
2022-06-23 07:00:00+02:00,2710.0,NO_3
2022-06-23 08:00:00+02:00,2744.0,NO_3
2022-06-23 09:00:00+02:00,2805.0,NO_3
2022-06-23 10:00:00+02:00,2824.0,NO_3
2022-06-23 11:00:00+02:00,2845.0,NO_3
2022-06-23 12:00:00+02:00,2881.0,NO_3
2022-06-23 13:00:00+02:00,2844.0,NO_3
2022-06-23 14:00:00+02:00,2949.0,NO_3
2022-06-23 15:00:00+02:00,3067.0,NO_3
2022-06-23 16:00:00+02:00,2940.0,NO_3
2022-06-23 17:00:00+02:00,2786.0,NO_3
2022-06-23 18:00:00+02:00,2648.0,NO_3
2022-06-23 19:00:00+02:00,2567.0,NO_3
2022-06-23 20:00:00+02:00,2593.0,NO_3
2022-06-23 21:00:00+02:00,2589.0,NO_3
2022-06-23 22:00:00+02:00,2611.0,NO_3
2022-06-23 23:00:00+02:00,2683.0,NO_3
2022-06-24 00:00:00+02:00,2694.0,NO_3
2022-06-24 01:00:00+02:00,2686.0,NO_3
2022-06-24 02:00:00+02:00,2655.0,NO_3
2022-06-24 03:00:00+02:00,2597.0,NO_3
2022-06-24 04:00:00+02:00,2555.0,NO_3
2022-06-24 05:00:00+02:00,2575.0,NO_3
2022-06-24 06:00:00+02:00,2685.0,NO_3
2022-06-24 07:00:00+02:00,2870.0,NO_3
2022-06-24 08:00:00+02:00,2937.0,NO_3
2022-06-24 09:00:00+02:00,2990.0,NO_3
2022-06-24 10:00:00+02:00,2957.0,NO_3
2022-06-24 11:00:00+02:00,2887.0,NO_3
2022-06-24 12:00:00+02:00,2891.0,NO_3
2022-06-24 13:00:00+02:00,2909.0,NO_3
2022-06-24 14:00:00+02:00,2892.0,NO_3
2022-06-24 15:00:00+02:00,2868.0,NO_3
2022-06-24 16:00:00+02:00,2824.0,NO_3
2022-06-24 17:00:00+02:00,2737.0,NO_3
2022-06-24 18:00:00+02:00,2752.0,NO_3
2022-06-24 19:00:00+02:00,2765.0,NO_3
2022-06-24 20:00:00+02:00,2726.0,NO_3
2022-06-24 21:00:00+02:00,2760.0,NO_3
2022-06-24 22:00:00+02:00,2606.0,NO_3
2022-06-24 23:00:00+02:00,2562.0,NO_3
2022-06-25 00:00:00+02:00,2565.0,NO_3
2022-06-25 01:00:00+02:00,2518.0,NO_3
2022-06-25 02:00:00+02:00,2486.0,NO_3
2022-06-25 03:00:00+02:00,2497.0,NO_3
2022-06-25 04:00:00+02:00,2490.0,NO_3
2022-06-25 05:00:00+02:00,2485.0,NO_3
2022-06-25 06:00:00+02:00,2508.0,NO_3
2022-06-25 07:00:00+02:00,2520.0,NO_3
2022-06-25 08:00:00+02:00,2607.0,NO_3
2022-06-25 09:00:00+02:00,2701.0,NO_3
2022-06-25 10:00:00+02:00,2680.0,NO_3
2022-06-25 11:00:00+02:00,2695.0,NO_3
2022-06-25 12:00:00+02:00,2739.0,NO_3
2022-06-25 13:00:00+02:00,2672.0,NO_3
2022-06-25 14:00:00+02:00,2590.0,NO_3
2022-06-25 15:00:00+02:00,2649.0,NO_3
2022-06-25 16:00:00+02:00,2638.0,NO_3
2022-06-25 17:00:00+02:00,2702.0,NO_3
2022-06-25 18:00:00+02:00,2719.0,NO_3
2022-06-25 19:00:00+02:00,2633.0,NO_3
2022-06-25 20:00:00+02:00,2592.0,NO_3
2022-06-25 21:00:00+02:00,2543.0,NO_3
2022-06-25 22:00:00+02:00,2534.0,NO_3
2022-06-25 23:00:00+02:00,2503.0,NO_3
2022-06-26 00:00:00+02:00,2418.0,NO_3
2022-06-26 01:00:00+02:00,2386.0,NO_3
2022-06-26 02:00:00+02:00,2400.0,NO_3
2022-06-26 03:00:00+02:00,2432.0,NO_3
2022-06-26 04:00:00+02:00,2447.0,NO_3
2022-06-26 05:00:00+02:00,2391.0,NO_3
2022-06-26 06:00:00+02:00,2384.0,NO_3
2022-06-26 07:00:00+02:00,2399.0,NO_3
2022-06-26 08:00:00+02:00,2451.0,NO_3
2022-06-26 09:00:00+02:00,2499.0,NO_3
2022-06-26 10:00:00+02:00,2497.0,NO_3
2022-06-26 11:00:00+02:00,2532.0,NO_3
2022-06-26 12:00:00+02:00,2503.0,NO_3
2022-06-26 13:00:00+02:00,2570.0,NO_3
2022-06-26 14:00:00+02:00,2576.0,NO_3
2022-06-26 15:00:00+02:00,2480.0,NO_3
2022-06-26 16:00:00+02:00,2502.0,NO_3
2022-06-26 17:00:00+02:00,2699.0,NO_3
2022-06-26 18:00:00+02:00,2376.0,NO_3
2022-06-26 19:00:00+02:00,2491.0,NO_3
2022-06-26 20:00:00+02:00,2643.0,NO_3
2022-06-26 21:00:00+02:00,2530.0,NO_3
2022-06-26 22:00:00+02:00,2534.0,NO_3
2022-06-26 23:00:00+02:00,2428.0,NO_3
2022-06-27 00:00:00+02:00,2504.0,NO_3
2022-06-27 01:00:00+02:00,2581.0,NO_3
2022-06-27 02:00:00+02:00,2577.0,NO_3
2022-06-27 03:00:00+02:00,2641.0,NO_3
2022-06-27 04:00:00+02:00,2540.0,NO_3
2022-06-27 05:00:00+02:00,2540.0,NO_3
2022-06-27 06:00:00+02:00,2610.0,NO_3
2022-06-27 07:00:00+02:00,2755.0,NO_3
2022-06-27 08:00:00+02:00,2771.0,NO_3
2022-06-27 09:00:00+02:00,2766.0,NO_3
2022-06-27 10:00:00+02:00,2874.0,NO_3
2022-06-27 11:00:00+02:00,2811.0,NO_3
2022-06-27 12:00:00+02:00,2745.0,NO_3
2022-06-27 13:00:00+02:00,2721.0,NO_3
2022-06-27 14:00:00+02:00,2730.0,NO_3
2022-06-27 15:00:00+02:00,2742.0,NO_3
2022-06-27 16:00:00+02:00,2811.0,NO_3
2022-06-27 17:00:00+02:00,2595.0,NO_3
2022-06-27 18:00:00+02:00,2665.0,NO_3
2022-06-27 19:00:00+02:00,2643.0,NO_3
2022-06-27 20:00:00+02:00,2653.0,NO_3
2022-06-27 21:00:00+02:00,2662.0,NO_3
2022-06-27 22:00:00+02:00,2557.0,NO_3
2022-06-27 23:00:00+02:00,2572.0,NO_3
2022-06-28 00:00:00+02:00,2469.0,NO_3
2022-06-28 01:00:00+02:00,2592.0,NO_3
2022-06-28 02:00:00+02:00,2573.0,NO_3
2022-06-28 03:00:00+02:00,2555.0,NO_3
2022-06-28 04:00:00+02:00,2566.0,NO_3
2022-06-28 05:00:00+02:00,2571.0,NO_3
2022-06-28 06:00:00+02:00,2676.0,NO_3
2022-06-28 07:00:00+02:00,2820.0,NO_3
2022-06-28 08:00:00+02:00,2872.0,NO_3
2022-06-28 09:00:00+02:00,2823.0,NO_3
2022-06-28 10:00:00+02:00,2761.0,NO_3
2022-06-28 11:00:00+02:00,2861.0,NO_3
2022-06-28 12:00:00+02:00,2764.0,NO_3
2022-06-28 13:00:00+02:00,2760.0,NO_3
2022-06-28 14:00:00+02:00,2785.0,NO_3
2022-06-28 15:00:00+02:00,2805.0,NO_3
2022-06-28 16:00:00+02:00,2733.0,NO_3
2022-06-28 17:00:00+02:00,2721.0,NO_3
2022-06-28 18:00:00+02:00,2807.0,NO_3
2022-06-28 19:00:00+02:00,2864.0,NO_3
2022-06-28 20:00:00+02:00,2812.0,NO_3
2022-06-28 21:00:00+02:00,2738.0,NO_3
2022-06-28 22:00:00+02:00,2669.0,NO_3
2022-06-28 23:00:00+02:00,2586.0,NO_3
2022-06-29 00:00:00+02:00,2495.0,NO_3
2022-06-29 01:00:00+02:00,2530.0,NO_3
2022-06-29 02:00:00+02:00,2511.0,NO_3
2022-06-29 03:00:00+02:00,2487.0,NO_3
2022-06-29 04:00:00+02:00,2470.0,NO_3
2022-06-29 05:00:00+02:00,2464.0,NO_3
2022-06-29 06:00:00+02:00,2605.0,NO_3
2022-06-29 07:00:00+02:00,2737.0,NO_3
2022-06-29 08:00:00+02:00,2716.0,NO_3
2022-06-29 09:00:00+02:00,2721.0,NO_3
2022-06-29 10:00:00+02:00,2820.0,NO_3
2022-06-29 11:00:00+02:00,2785.0,NO_3
2022-06-29 12:00:00+02:00,2738.0,NO_3
2022-06-29 13:00:00+02:00,2822.0,NO_3
2022-06-29 14:00:00+02:00,2838.0,NO_3
2022-06-29 15:00:00+02:00,2812.0,NO_3
2022-06-29 16:00:00+02:00,2797.0,NO_3
2022-06-29 17:00:00+02:00,2799.0,NO_3
2022-06-29 18:00:00+02:00,2890.0,NO_3
2022-06-29 19:00:00+02:00,2852.0,NO_3
2022-06-29 20:00:00+02:00,2731.0,NO_3
2022-06-29 21:00:00+02:00,2756.0,NO_3
2022-06-29 22:00:00+02:00,2708.0,NO_3
2022-06-29 23:00:00+02:00,2693.0,NO_3
2022-06-01 00:00:00+02:00,1728.0,NO_4
2022-06-01 01:00:00+02:00,1728.0,NO_4
2022-06-01 02:00:00+02:00,1714.0,NO_4
2022-06-01 03:00:00+02:00,1698.0,NO_4
2022-06-01 04:00:00+02:00,1704.0,NO_4
2022-06-01 05:00:00+02:00,1726.0,NO_4
2022-06-01 06:00:00+02:00,1818.0,NO_4
2022-06-01 07:00:00+02:00,1915.0,NO_4
2022-06-01 08:00:00+02:00,1935.0,NO_4
2022-06-01 09:00:00+02:00,2108.0,NO_4
2022-06-01 10:00:00+02:00,1897.0,NO_4
2022-06-01 11:00:00+02:00,1848.0,NO_4
2022-06-01 12:00:00+02:00,1949.0,NO_4
2022-06-01 13:00:00+02:00,1947.0,NO_4
2022-06-01 14:00:00+02:00,1999.0,NO_4
2022-06-01 15:00:00+02:00,1970.0,NO_4
2022-06-01 16:00:00+02:00,1976.0,NO_4
2022-06-01 17:00:00+02:00,2024.0,NO_4
2022-06-01 18:00:00+02:00,1944.0,NO_4
2022-06-01 19:00:00+02:00,1828.0,NO_4
2022-06-01 20:00:00+02:00,1847.0,NO_4
2022-06-01 21:00:00+02:00,1786.0,NO_4
2022-06-01 22:00:00+02:00,1762.0,NO_4
2022-06-01 23:00:00+02:00,1717.0,NO_4
2022-06-02 00:00:00+02:00,1717.0,NO_4
2022-06-02 01:00:00+02:00,1725.0,NO_4
2022-06-02 02:00:00+02:00,1715.0,NO_4
2022-06-02 03:00:00+02:00,1618.0,NO_4
2022-06-02 04:00:00+02:00,1641.0,NO_4
2022-06-02 05:00:00+02:00,1709.0,NO_4
2022-06-02 06:00:00+02:00,1799.0,NO_4
2022-06-02 07:00:00+02:00,1906.0,NO_4
2022-06-02 08:00:00+02:00,1965.0,NO_4
2022-06-02 09:00:00+02:00,2021.0,NO_4
2022-06-02 10:00:00+02:00,1970.0,NO_4
2022-06-02 11:00:00+02:00,1975.0,NO_4
2022-06-02 12:00:00+02:00,1889.0,NO_4
2022-06-02 13:00:00+02:00,1885.0,NO_4
2022-06-02 14:00:00+02:00,1930.0,NO_4
2022-06-02 15:00:00+02:00,1938.0,NO_4
2022-06-02 16:00:00+02:00,1957.0,NO_4
2022-06-02 17:00:00+02:00,1958.0,NO_4
2022-06-02 18:00:00+02:00,1904.0,NO_4
2022-06-02 19:00:00+02:00,1878.0,NO_4
2022-06-02 20:00:00+02:00,1852.0,NO_4
2022-06-02 21:00:00+02:00,1868.0,NO_4
2022-06-02 22:00:00+02:00,1837.0,NO_4
2022-06-02 23:00:00+02:00,1807.0,NO_4
2022-06-03 00:00:00+02:00,1794.0,NO_4
2022-06-03 01:00:00+02:00,1774.0,NO_4
2022-06-03 02:00:00+02:00,1708.0,NO_4
2022-06-03 03:00:00+02:00,1634.0,NO_4
2022-06-03 04:00:00+02:00,1616.0,NO_4
2022-06-03 05:00:00+02:00,1642.0,NO_4
2022-06-03 06:00:00+02:00,1736.0,NO_4
2022-06-03 07:00:00+02:00,1839.0,NO_4
2022-06-03 08:00:00+02:00,1845.0,NO_4
2022-06-03 09:00:00+02:00,1842.0,NO_4
2022-06-03 10:00:00+02:00,1917.0,NO_4
2022-06-03 11:00:00+02:00,1949.0,NO_4
2022-06-03 12:00:00+02:00,1925.0,NO_4
2022-06-03 13:00:00+02:00,1950.0,NO_4
2022-06-03 14:00:00+02:00,1911.0,NO_4
2022-06-03 15:00:00+02:00,1943.0,NO_4
2022-06-03 16:00:00+02:00,1908.0,NO_4
2022-06-03 17:00:00+02:00,1837.0,NO_4
2022-06-03 18:00:00+02:00,1830.0,NO_4
2022-06-03 19:00:00+02:00,1841.0,NO_4
2022-06-03 20:00:00+02:00,1858.0,NO_4
2022-06-03 21:00:00+02:00,1851.0,NO_4
2022-06-03 22:00:00+02:00,1778.0,NO_4
2022-06-03 23:00:00+02:00,1742.0,NO_4
2022-06-04 00:00:00+02:00,1685.0,NO_4
2022-06-04 01:00:00+02:00,1670.0,NO_4
2022-06-04 02:00:00+02:00,1647.0,NO_4
2022-06-04 03:00:00+02:00,1609.0,NO_4
2022-06-04 04:00:00+02:00,1526.0,NO_4
2022-06-04 05:00:00+02:00,1514.0,NO_4
2022-06-04 06:00:00+02:00,1643.0,NO_4
2022-06-04 07:00:00+02:00,1712.0,NO_4
2022-06-04 08:00:00+02:00,1783.0,NO_4
2022-06-04 09:00:00+02:00,1826.0,NO_4
2022-06-04 10:00:00+02:00,1853.0,NO_4
2022-06-04 11:00:00+02:00,1882.0,NO_4
2022-06-04 12:00:00+02:00,1884.0,NO_4
2022-06-04 13:00:00+02:00,1794.0,NO_4
2022-06-04 14:00:00+02:00,1838.0,NO_4
2022-06-04 15:00:00+02:00,1844.0,NO_4
2022-06-04 16:00:00+02:00,1925.0,NO_4
2022-06-04 17:00:00+02:00,1913.0,NO_4
2022-06-04 18:00:00+02:00,1946.0,NO_4
2022-06-04 19:00:00+02:00,1940.0,NO_4
2022-06-04 20:00:00+02:00,1899.0,NO_4
2022-06-04 21:00:00+02:00,1885.0,NO_4
2022-06-04 22:00:00+02:00,1843.0,NO_4
2022-06-04 23:00:00+02:00,1809.0,NO_4
2022-06-05 00:00:00+02:00,1794.0,NO_4
2022-06-05 01:00:00+02:00,1749.0,NO_4
2022-06-05 02:00:00+02:00,1759.0,NO_4
2022-06-05 03:00:00+02:00,1667.0,NO_4
2022-06-05 04:00:00+02:00,1580.0,NO_4
2022-06-05 05:00:00+02:00,1635.0,NO_4
2022-06-05 06:00:00+02:00,1681.0,NO_4
2022-06-05 07:00:00+02:00,1658.0,NO_4
2022-06-05 08:00:00+02:00,1778.0,NO_4
2022-06-05 09:00:00+02:00,1860.0,NO_4
2022-06-05 10:00:00+02:00,1865.0,NO_4
2022-06-05 11:00:00+02:00,1856.0,NO_4
2022-06-05 12:00:00+02:00,1822.0,NO_4
2022-06-05 13:00:00+02:00,1869.0,NO_4
2022-06-05 14:00:00+02:00,1856.0,NO_4
2022-06-05 15:00:00+02:00,1888.0,NO_4
2022-06-05 16:00:00+02:00,1905.0,NO_4
2022-06-05 17:00:00+02:00,1931.0,NO_4
2022-06-05 18:00:00+02:00,1931.0,NO_4
2022-06-05 19:00:00+02:00,1960.0,NO_4
2022-06-05 20:00:00+02:00,1954.0,NO_4
2022-06-05 21:00:00+02:00,1905.0,NO_4
2022-06-05 22:00:00+02:00,1874.0,NO_4
2022-06-05 23:00:00+02:00,1859.0,NO_4
2022-06-06 00:00:00+02:00,1808.0,NO_4
2022-06-06 01:00:00+02:00,1773.0,NO_4
2022-06-06 02:00:00+02:00,1747.0,NO_4
2022-06-06 03:00:00+02:00,1721.0,NO_4
2022-06-06 04:00:00+02:00,1691.0,NO_4
2022-06-06 05:00:00+02:00,1704.0,NO_4
2022-06-06 06:00:00+02:00,1706.0,NO_4
2022-06-06 07:00:00+02:00,1751.0,NO_4
2022-06-06 08:00:00+02:00,1780.0,NO_4
2022-06-06 09:00:00+02:00,1863.0,NO_4
2022-06-06 10:00:00+02:00,1953.0,NO_4
2022-06-06 11:00:00+02:00,1970.0,NO_4
2022-06-06 12:00:00+02:00,1959.0,NO_4
2022-06-06 13:00:00+02:00,1939.0,NO_4
2022-06-06 14:00:00+02:00,1941.0,NO_4
2022-06-06 15:00:00+02:00,2003.0,NO_4
2022-06-06 16:00:00+02:00,2004.0,NO_4
2022-06-06 17:00:00+02:00,2050.0,NO_4
2022-06-06 18:00:00+02:00,2044.0,NO_4
2022-06-06 19:00:00+02:00,2064.0,NO_4
2022-06-06 20:00:00+02:00,2037.0,NO_4
2022-06-06 21:00:00+02:00,2015.0,NO_4
2022-06-06 22:00:00+02:00,1992.0,NO_4
2022-06-06 23:00:00+02:00,1956.0,NO_4
2022-06-07 00:00:00+02:00,1841.0,NO_4
2022-06-07 01:00:00+02:00,1826.0,NO_4
2022-06-07 02:00:00+02:00,1802.0,NO_4
2022-06-07 03:00:00+02:00,1783.0,NO_4
2022-06-07 04:00:00+02:00,1768.0,NO_4
2022-06-07 05:00:00+02:00,1799.0,NO_4
2022-06-07 06:00:00+02:00,1864.0,NO_4
2022-06-07 07:00:00+02:00,1990.0,NO_4
2022-06-07 08:00:00+02:00,2035.0,NO_4
2022-06-07 09:00:00+02:00,2059.0,NO_4
2022-06-07 10:00:00+02:00,2049.0,NO_4
2022-06-07 11:00:00+02:00,2060.0,NO_4
2022-06-07 12:00:00+02:00,2044.0,NO_4
2022-06-07 13:00:00+02:00,2015.0,NO_4
2022-06-07 14:00:00+02:00,2013.0,NO_4
2022-06-07 15:00:00+02:00,1943.0,NO_4
2022-06-07 16:00:00+02:00,1965.0,NO_4
2022-06-07 17:00:00+02:00,1953.0,NO_4
2022-06-07 18:00:00+02:00,1998.0,NO_4
2022-06-07 19:00:00+02:00,2042.0,NO_4
2022-06-07 20:00:00+02:00,2027.0,NO_4
2022-06-07 21:00:00+02:00,2003.0,NO_4
2022-06-07 22:00:00+02:00,1921.0,NO_4
2022-06-07 23:00:00+02:00,1865.0,NO_4
2022-06-08 00:00:00+02:00,1847.0,NO_4
2022-06-08 01:00:00+02:00,1831.0,NO_4
2022-06-08 02:00:00+02:00,1838.0,NO_4
2022-06-08 03:00:00+02:00,1807.0,NO_4
2022-06-08 04:00:00+02:00,1752.0,NO_4
2022-06-08 05:00:00+02:00,1742.0,NO_4
2022-06-08 06:00:00+02:00,1871.0,NO_4
2022-06-08 07:00:00+02:00,1996.0,NO_4
2022-06-08 08:00:00+02:00,2014.0,NO_4
2022-06-08 09:00:00+02:00,1962.0,NO_4
2022-06-08 10:00:00+02:00,1938.0,NO_4
2022-06-08 11:00:00+02:00,2003.0,NO_4
2022-06-08 12:00:00+02:00,2008.0,NO_4
2022-06-08 13:00:00+02:00,1991.0,NO_4
2022-06-08 14:00:00+02:00,2054.0,NO_4
2022-06-08 15:00:00+02:00,2023.0,NO_4
2022-06-08 16:00:00+02:00,2042.0,NO_4
2022-06-08 17:00:00+02:00,2016.0,NO_4
2022-06-08 18:00:00+02:00,1952.0,NO_4
2022-06-08 19:00:00+02:00,1952.0,NO_4
2022-06-08 20:00:00+02:00,1973.0,NO_4
2022-06-08 21:00:00+02:00,1973.0,NO_4
2022-06-08 22:00:00+02:00,1907.0,NO_4
2022-06-08 23:00:00+02:00,1860.0,NO_4
2022-06-09 00:00:00+02:00,1832.0,NO_4
2022-06-09 01:00:00+02:00,1828.0,NO_4
2022-06-09 02:00:00+02:00,1781.0,NO_4
2022-06-09 03:00:00+02:00,1799.0,NO_4
2022-06-09 04:00:00+02:00,1814.0,NO_4
2022-06-09 05:00:00+02:00,1768.0,NO_4
2022-06-09 06:00:00+02:00,1890.0,NO_4
2022-06-09 07:00:00+02:00,1977.0,NO_4
2022-06-09 08:00:00+02:00,2051.0,NO_4
2022-06-09 09:00:00+02:00,1985.0,NO_4
2022-06-09 10:00:00+02:00,2005.0,NO_4
2022-06-09 11:00:00+02:00,1998.0,NO_4
2022-06-09 12:00:00+02:00,1948.0,NO_4
2022-06-09 13:00:00+02:00,1981.0,NO_4
2022-06-09 14:00:00+02:00,1976.0,NO_4
2022-06-09 15:00:00+02:00,1928.0,NO_4
2022-06-09 16:00:00+02:00,1977.0,NO_4
2022-06-09 17:00:00+02:00,1951.0,NO_4
2022-06-09 18:00:00+02:00,1891.0,NO_4
2022-06-09 19:00:00+02:00,1896.0,NO_4
2022-06-09 20:00:00+02:00,1944.0,NO_4
2022-06-09 21:00:00+02:00,1937.0,NO_4
2022-06-09 22:00:00+02:00,1894.0,NO_4
2022-06-09 23:00:00+02:00,1851.0,NO_4
2022-06-10 00:00:00+02:00,1837.0,NO_4
2022-06-10 01:00:00+02:00,1818.0,NO_4
2022-06-10 02:00:00+02:00,1782.0,NO_4
2022-06-10 03:00:00+02:00,1789.0,NO_4
2022-06-10 04:00:00+02:00,1747.0,NO_4
2022-06-10 05:00:00+02:00,1807.0,NO_4
2022-06-10 06:00:00+02:00,1897.0,NO_4
2022-06-10 07:00:00+02:00,1967.0,NO_4
2022-06-10 08:00:00+02:00,1993.0,NO_4
2022-06-10 09:00:00+02:00,2052.0,NO_4
2022-06-10 10:00:00+02:00,2058.0,NO_4
2022-06-10 11:00:00+02:00,2029.0,NO_4
2022-06-10 12:00:00+02:00,1964.0,NO_4
2022-06-10 13:00:00+02:00,1957.0,NO_4
2022-06-10 14:00:00+02:00,1943.0,NO_4
2022-06-10 15:00:00+02:00,1909.0,NO_4
2022-06-10 16:00:00+02:00,1932.0,NO_4
2022-06-10 17:00:00+02:00,1892.0,NO_4
2022-06-10 18:00:00+02:00,1917.0,NO_4
2022-06-10 19:00:00+02:00,1883.0,NO_4
2022-06-10 20:00:00+02:00,1848.0,NO_4
2022-06-10 21:00:00+02:00,1818.0,NO_4
2022-06-10 22:00:00+02:00,1785.0,NO_4
2022-06-10 23:00:00+02:00,1766.0,NO_4
2022-06-11 00:00:00+02:00,1767.0,NO_4
2022-06-11 01:00:00+02:00,1741.0,NO_4
2022-06-11 02:00:00+02:00,1720.0,NO_4
2022-06-11 03:00:00+02:00,1700.0,NO_4
2022-06-11 04:00:00+02:00,1705.0,NO_4
2022-06-11 05:00:00+02:00,1673.0,NO_4
2022-06-11 06:00:00+02:00,1737.0,NO_4
2022-06-11 07:00:00+02:00,1720.0,NO_4
2022-06-11 08:00:00+02:00,1711.0,NO_4
2022-06-11 09:00:00+02:00,1817.0,NO_4
2022-06-11 10:00:00+02:00,1864.0,NO_4
2022-06-11 11:00:00+02:00,1866.0,NO_4
2022-06-11 12:00:00+02:00,1850.0,NO_4
2022-06-11 13:00:00+02:00,1831.0,NO_4
2022-06-11 14:00:00+02:00,1794.0,NO_4
2022-06-11 15:00:00+02:00,1804.0,NO_4
2022-06-11 16:00:00+02:00,1823.0,NO_4
2022-06-11 17:00:00+02:00,1920.0,NO_4
2022-06-11 18:00:00+02:00,1943.0,NO_4
2022-06-11 19:00:00+02:00,1877.0,NO_4
2022-06-11 20:00:00+02:00,1816.0,NO_4
2022-06-11 21:00:00+02:00,1731.0,NO_4
2022-06-11 22:00:00+02:00,1736.0,NO_4
2022-06-11 23:00:00+02:00,1725.0,NO_4
2022-06-12 00:00:00+02:00,1724.0,NO_4
2022-06-12 01:00:00+02:00,1716.0,NO_4
2022-06-12 02:00:00+02:00,1659.0,NO_4
2022-06-12 03:00:00+02:00,1657.0,NO_4
2022-06-12 04:00:00+02:00,1671.0,NO_4
2022-06-12 05:00:00+02:00,1662.0,NO_4
2022-06-12 06:00:00+02:00,1619.0,NO_4
2022-06-12 07:00:00+02:00,1651.0,NO_4
2022-06-12 08:00:00+02:00,1681.0,NO_4
2022-06-12 09:00:00+02:00,1749.0,NO_4
2022-06-12 10:00:00+02:00,1779.0,NO_4
2022-06-12 11:00:00+02:00,1824.0,NO_4
2022-06-12 12:00:00+02:00,1834.0,NO_4
2022-06-12 13:00:00+02:00,1798.0,NO_4
